id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
185449,Myanmar,MMR,22.01824,93.503799,"[22.01824, 93.503799]",Triangulation,Conflict,total,2400,6/2/2025,5/26/2025,6/2/2025,2025,29139,Myanmar: Non-International armed conflict (NIAC) - Chin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Chin State, Myanmar","22.01824, 93.503799",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-06-19T11:39:36.992097Z,"Myanmar: 2,400 displacements, 26 May - 02 June. Non-international armed conflict (niac) resulted in a total of 2400 people being displaced in Chin State, Myanmar on 26 May, according to UNHCR Myanmar. UNHCR Myanmar - 02 June 2025",,Non-International armed conflict (NIAC)
185450,Myanmar,MMR,20.78562,97.532921,"[20.78562, 97.532921]",Triangulation,Conflict,total,1300,6/2/2025,5/26/2025,6/2/2025,2025,29138,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"South Shan State, Shan State, Myanmar","20.78562, 97.532921",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-06-19T11:39:37.045816Z,"Myanmar: 1,300 displacements, 26 May - 02 June. According to UNHCR Myanmar, a total of 1300 people were displaced in South Shan State, Shan State, Myanmar due to non-international armed conflict (niac) on 26 May UNHCR Myanmar - 02 June 2025",,Non-International armed conflict (NIAC)
185451,Myanmar,MMR,18.159109,96.65007,"[18.159109, 96.65007]",Triangulation,Conflict,total,1300,6/2/2025,5/26/2025,6/2/2025,2025,29141,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"East Bago Region, Bago Region, Myanmar","18.159109, 96.65007",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-06-19T11:39:37.095018Z,"Myanmar: 1,300 displacements, 26 May - 02 June. According to UNHCR Myanmar, a total of 1300 people were displaced in East Bago Region, Bago Region, Myanmar due to non-international armed conflict (niac) on 26 May UNHCR Myanmar - 02 June 2025",,Non-International armed conflict (NIAC)
185452,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,200,6/2/2025,5/26/2025,6/2/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-06-19T11:39:37.147770Z,"Myanmar: 200 displacements, 26 May - 02 June. According to UNHCR Myanmar, a total of 200 people were displaced in Kayin State, Myanmar due to non-international armed conflict (niac) on 26 May UNHCR Myanmar - 02 June 2025",,Non-International armed conflict (NIAC)
191673,Myanmar,MMR,17.03269,95.685127,"[17.03269, 95.685127]",Recommended figure,Disaster,total,361,5/25/2025,5/25/2025,5/25/2025,2025,32913,Myanmar: Landslide - Ayeyarwady Region (Nyaungdon Township) - 25/05/2025,,,5/25/2025,5/25/2025,Weather related,Hydrological,Mass Movement,Landslide/Wet mass movement,,Myanmar Fire Services Department (MFSD),,"Nyaungdon, Maubin, Ayeyarwady, Myanmar","17.03269, 95.685127",County/City/town/Village/Woreda (ADM3),Origin,Displacement without preventive evacuations reported,2025-09-08T14:48:20.747785Z,"Myanmar: 361 displacements (relocated), 25 May - 25 May. According to national/regional disaster authorities, a total of 361 people were relocated in Nyaungdon, Maubin, Ayeyarwady, Myanmar due to landslide/wet mass movement on 25 May Myanmar Fire Services Department (MFSD) - 26 May 2025",,Mass Movement
185436,Myanmar,MMR,20.78562,97.532921,"[20.78562, 97.532921]",Triangulation,Conflict,total,1600,5/26/2025,5/19/2025,5/26/2025,2025,29138,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"South Shan State, Shan State, Myanmar","20.78562, 97.532921",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-06-19T10:11:37.138778Z,"Myanmar: 1,600 displacements, 19 May - 26 May. Non-international armed conflict (niac) resulted in a total of 1600 people being displaced in South Shan State, Shan State, Myanmar on 19 May, according to UNHCR Myanmar. UNHCR Myanmar - 26 May 2025",,Non-International armed conflict (NIAC)
185437,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Triangulation,Conflict,total,800,5/26/2025,5/19/2025,5/26/2025,2025,29147,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-06-19T10:11:37.195684Z,"Myanmar: 800 displacements, 19 May - 26 May. A total of 800 people were displaced due to non-international armed conflict (niac) on 19 May in Kachin State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 26 May 2025",,Non-International armed conflict (NIAC)
185438,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,700,5/26/2025,5/19/2025,5/26/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-06-19T10:11:37.241979Z,"Myanmar: 700 displacements, 19 May - 26 May. Non-international armed conflict (niac) resulted in a total of 700 people being displaced in Kayin State, Myanmar on 19 May, according to UNHCR Myanmar. UNHCR Myanmar - 26 May 2025",,Non-International armed conflict (NIAC)
185439,Myanmar,MMR,20.274799,94.736221,"[20.274799, 94.736221]",Triangulation,Conflict,total,1200,5/26/2025,5/19/2025,5/26/2025,2025,29145,Myanmar: Non-International armed conflict (NIAC) - Magway Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Magway Region, Myanmar","20.274799, 94.736221",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-06-19T10:11:37.292999Z,"Myanmar: 1,200 displacements, 19 May - 26 May. Non-international armed conflict (niac) resulted in a total of 1200 people being displaced in Magway Region, Myanmar on 19 May, according to UNHCR Myanmar. UNHCR Myanmar - 26 May 2025",,Non-International armed conflict (NIAC)
184219,Myanmar,MMR,19.643881,96.463097,"[19.643881, 96.463097]",Recommended figure,Disaster,total,4,5/16/2025,5/16/2025,5/16/2025,2025,31376,Myanmar: Flood - Naypyidaw Union Territory (Pyinmana Township) - 16/05/2025,,,5/16/2025,5/16/2025,Weather related,Hydrological,Flood,Flood,,Department of Disaster Management (DDM),,"Pyinmana Township, Dekkhina District, Naypyitaw, Myanmar","19.643881, 96.463097",County/City/town/Village/Woreda (ADM3),Origin,,2025-05-27T04:05:01.218413Z,"Myanmar: 4 displacements (destroyed housing), 16 May - 16 May. Flood resulted in a total of 1 household being displaced due to destroyed housing in Pyinmana Township, Naypyitaw, Myanmar on 16 May, according to national/regional disaster authorities. Department of Disaster Management (DDM) - 26 May 2025",,Flood
185428,Myanmar,MMR,17.08325,97.333733,"[17.08325, 97.333733]",Triangulation,Conflict,total,700,5/19/2025,5/12/2025,5/19/2025,2025,29142,Myanmar: Non-International armed conflict (NIAC) - Mon State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Mon State, Myanmar","17.08325, 97.333733",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-06-19T09:53:17.947293Z,"Myanmar: 700 displacements, 12 May - 19 May. Non-international armed conflict (niac) resulted in a total of 700 people being displaced in Mon, Myanmar on 12 May, according to UNHCR Myanmar. UNHCR Myanmar - 19 May 2025",,Non-International armed conflict (NIAC)
185429,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Triangulation,Conflict,total,1900,5/19/2025,5/12/2025,5/19/2025,2025,29147,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-06-19T09:53:18.002997Z,"Myanmar: 1,900 displacements, 12 May - 19 May. A total of 1900 people were displaced due to non-international armed conflict (niac) on 12 May in Kachin State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 19 May 2025",,Non-International armed conflict (NIAC)
185430,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,100,5/19/2025,5/12/2025,5/19/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-06-19T09:53:18.055737Z,"Myanmar: 100 displacements, 12 May - 19 May. A total of 100 people were displaced due to non-international armed conflict (niac) on 12 May in Kayin State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 19 May 2025",,Non-International armed conflict (NIAC)
185422,Myanmar,MMR,17.08325,97.333733,"[17.08325, 97.333733]",Triangulation,Conflict,total,4100,5/12/2025,5/5/2025,5/12/2025,2025,29142,Myanmar: Non-International armed conflict (NIAC) - Mon State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Mon State, Myanmar","17.08325, 97.333733",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-06-19T09:35:33.747190Z,"Myanmar: 4,100 displacements, 05 May - 12 May. Non-international armed conflict (niac) resulted in a total of 4100 people being displaced in Mon State, Myanmar on 5 May, according to UNHCR Myanmar. UNHCR Myanmar - 12 May 2025",,Non-International armed conflict (NIAC)
185423,Myanmar,MMR,20.78562,97.532921,"[20.78562, 97.532921]",Triangulation,Conflict,total,100,5/12/2025,5/5/2025,5/12/2025,2025,29138,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"South Shan State, Shan State, Myanmar","20.78562, 97.532921",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-06-19T09:35:33.804662Z,"Myanmar: 100 displacements, 05 May - 12 May. According to UNHCR Myanmar, a total of 100 people were displaced in South Shan State, Shan State, Myanmar due to non-international armed conflict (niac) on 5 May UNHCR Myanmar - 12 May 2025",,Non-International armed conflict (NIAC)
185424,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Triangulation,Conflict,total,3200,5/12/2025,5/5/2025,5/12/2025,2025,29147,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-06-19T09:35:33.854860Z,"Myanmar: 3,200 displacements, 05 May - 12 May. According to UNHCR Myanmar, a total of 3200 people were displaced in Kachin State, Myanmar due to non-international armed conflict (niac) on 5 May UNHCR Myanmar - 12 May 2025",,Non-International armed conflict (NIAC)
185425,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,1900,5/12/2025,5/5/2025,5/12/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-06-19T09:35:33.906352Z,"Myanmar: 1,900 displacements, 05 May - 12 May. According to UNHCR Myanmar, a total of 1900 people were displaced in Kayin State, Myanmar due to non-international armed conflict (niac) on 5 May UNHCR Myanmar - 12 May 2025",,Non-International armed conflict (NIAC)
183481,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Triangulation,Conflict,total,100,5/5/2025,4/28/2025,5/5/2025,2025,29147,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-05-08T15:21:50.806832Z,"Myanmar: 100 displacements, 28 April - 05 May. According to UNHCR Myanmar, a total of 100 people were in relief camp in Kachin State, Myanmar due to non-international armed conflict (niac) on 28 April UNHCR Myanmar - 05 May 2025",,Non-International armed conflict (NIAC)
183482,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,500,5/5/2025,4/28/2025,5/5/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-05-08T15:21:51.535786Z,"Myanmar: 500 displacements, 28 April - 05 May. A total of 500 people were in relief camp due to non-international armed conflict (niac) on 28 April in Kayin State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 05 May 2025",,Non-International armed conflict (NIAC)
183260,Myanmar,MMR,22.820789,98.005898,"[22.820789, 98.005898]",Triangulation,Conflict,total,1600,4/28/2025,4/21/2025,4/28/2025,2025,29138,Myanmar: Non-International armed conflict (NIAC) - Shan State (North & South) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"North Shan State, Shan State, Myanmar","22.820789, 98.005898",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-05-01T12:03:42.794245Z,"Myanmar: 1,600 displacements, 21 April - 28 April. According to UNHCR Myanmar, a total of 1600 people were displaced in North Shan State, Shan State, Myanmar due to non-international armed conflict (niac) on 21 April UNHCR Myanmar - 28 April 2025",,Non-International armed conflict (NIAC)
183261,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Triangulation,Conflict,total,500,4/28/2025,4/21/2025,4/28/2025,2025,29147,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-05-01T12:03:42.851056Z,"Myanmar: 500 displacements, 21 April - 28 April. A total of 500 people were displaced due to non-international armed conflict (niac) on 21 April in Kachin State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 28 April 2025",,Non-International armed conflict (NIAC)
183262,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,800,4/28/2025,4/21/2025,4/28/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-05-01T12:03:42.903477Z,"Myanmar: 800 displacements, 21 April - 28 April. Non-international armed conflict (niac) resulted in a total of 800 people being displaced in Kayin State, Myanmar on 21 April, according to UNHCR Myanmar. UNHCR Myanmar - 28 April 2025",,Non-International armed conflict (NIAC)
183263,Myanmar,MMR,24.47151,95.465286,"[24.47151, 95.465286]",Triangulation,Conflict,total,200,4/28/2025,4/21/2025,4/28/2025,2025,29146,Myanmar: Non-International armed conflict (NIAC) - Sagaing Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Sagaing, Myanmar","24.47151, 95.465286",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-05-01T12:03:42.954807Z,"Myanmar: 200 displacements, 21 April - 28 April. A total of 200 people were displaced due to non-international armed conflict (niac) on 21 April in Sagaing, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 28 April 2025",,Non-International armed conflict (NIAC)
183265,Myanmar,MMR,16.602289,96.454224,"[16.602289, 96.454224]",Recommended figure,Disaster,total,4,4/16/2025,4/16/2025,4/16/2025,2025,31209,Myanmar: Tornado - Yangon Region (Kyauktan Township) - 16/04/2025,,,4/16/2025,4/16/2025,Weather related,Meteorological,Storm,Tornado,,Department of Disaster Management (DDM),,"Kyauktan, Yangon, Myanmar","16.602289, 96.454224",County/City/town/Village/Woreda (ADM3),Origin,,2025-05-01T14:31:37.496446Z,"Myanmar: 4 displacements (destroyed housing), 16 April - 16 April. According to national/regional disaster authorities, a total of 1 household were displaced due to destroyed housing in Kyauktan, Yangon, Myanmar due to tornado on 16 April Department of Disaster Management (DDM) - 24 May 2025",,Storm
182851,Myanmar,MMR,17.08325,97.333733,"[17.08325, 97.333733]",Triangulation,Conflict,total,4300,4/21/2025,4/7/2025,4/21/2025,2025,29142,Myanmar: Non-International armed conflict (NIAC) - Mon State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Mon State, Myanmar","17.08325, 97.333733",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-04-24T09:09:56.095294Z,"Myanmar: 4,300 displacements, 07 April - 21 April. According to UNHCR Myanmar, a total of 4300 people were displaced in Mon State, Myanmar due to non-international armed conflict (niac) on 7 April UNHCR Myanmar - 21 April 2025",,Non-International armed conflict (NIAC)
182852,Myanmar,MMR,18.159109,96.65007,"[18.159109, 96.65007]",Triangulation,Conflict,total,2600,4/21/2025,4/7/2025,4/21/2025,2025,29141,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"East Bago Region, Bago Region, Myanmar","18.159109, 96.65007",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-04-24T09:09:56.146293Z,"Myanmar: 2,600 displacements, 07 April - 21 April. A total of 2600 people were displaced due to non-international armed conflict (niac) on 7 April in East Bago Region, Bago Region, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 21 April 2025",,Non-International armed conflict (NIAC)
182853,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Triangulation,Conflict,total,700,4/21/2025,4/7/2025,4/21/2025,2025,29147,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-04-24T09:09:56.194796Z,"Myanmar: 700 displacements, 07 April - 21 April. Non-international armed conflict (niac) resulted in a total of 700 people being displaced in Kachin State, Myanmar on 7 April, according to UNHCR Myanmar. UNHCR Myanmar - 21 April 2025",,Non-International armed conflict (NIAC)
182854,Myanmar,MMR,17.18631,97.749931,"[17.18631, 97.749931]",Triangulation,Conflict,total,6900,4/21/2025,4/7/2025,4/21/2025,2025,29140,Myanmar: Non-International armed conflict (NIAC) - Kayin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayin State, Myanmar","17.18631, 97.749931",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-04-24T09:09:56.238975Z,"Myanmar: 6,900 displacements, 07 April - 21 April. According to UNHCR Myanmar, a total of 6900 people were displaced in Kayin, Myanmar due to non-international armed conflict (niac) on 7 April UNHCR Myanmar - 21 April 2025",,Non-International armed conflict (NIAC)
182277,Myanmar,MMR,17.08325,97.333733,"[17.08325, 97.333733]",Triangulation,Conflict,total,100,4/7/2025,3/31/2025,4/7/2025,2025,29142,Myanmar: Non-International armed conflict (NIAC) - Mon State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Mon State, Myanmar","17.08325, 97.333733",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-04-14T11:46:35.058243Z,"Myanmar: 100 displacements, 31 March - 07 April. A total of 100 people were displaced due to non-international armed conflict (niac) on 31 March in Mon State, Myanmar, according to UNHCR Myanmar. UNHCR Myanmar - 07 April 2025",,Non-International armed conflict (NIAC)
182278,Myanmar,MMR,19.28125,97.329178,"[19.28125, 97.329178]",Triangulation,Conflict,total,600,4/7/2025,3/31/2025,4/7/2025,2025,29148,Myanmar: Non-International armed conflict (NIAC) - Kayah State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kayah State, Myanmar","19.28125, 97.329178",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-04-14T11:46:35.145746Z,"Myanmar: 600 displacements, 31 March - 07 April. According to UNHCR Myanmar, a total of 600 people were displaced in Kayah State, Myanmar due to non-international armed conflict (niac) on 31 March UNHCR Myanmar - 07 April 2025",,Non-International armed conflict (NIAC)
181919,Myanmar,MMR,20.78562,97.532921,"[20.78562, 97.532921]",Triangulation,Disaster,more than or equal to,13000,3/31/2025,3/28/2025,3/31/2025,2025,30892,"Myanmar, China: Earthquake - Myanmar (5 States/Regions), China (Yunnan (Dehong, Baoshan)) - 28/03/2025",EQ-2025-000043-MMR; MMR: Earthquake - 03-2025,Glide Number; IFRC Appeal ID,3/28/2025,3/28/2025,Geophysical,Geophysical,Earthquake,Earthquake,,OCHA Myanmar,,"South Shan State, Shan State, Myanmar","20.78562, 97.532921",District/Zone/Department (ADM2),Origin,Displacement without preventive evacuations reported,2025-04-02T12:40:53.652201Z,"Myanmar: 13,000 displacements, 28 March - 31 March. According to OCHA Myanmar, more than 13000 people were displaced in South Shan State due to earthquake on 28 March OCHA Myanmar - 31 March 2025",,Earthquake
182014,Myanmar,MMR,12.27192,98.489594,"[12.27192, 98.489594]",Triangulation,Conflict,total,2000,3/31/2025,3/24/2025,3/31/2025,2025,29143,Myanmar: Non-International armed conflict (NIAC) - Tanintharyi Region - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Tanintharyi Region, Myanmar","12.27192, 98.489594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-04-04T15:42:33.913921Z,"Myanmar: 2,000 displacements, 24 March - 31 March. A total of 2000 people were displaced due to non-international armed conflict (niac) on 24 March in Tanintharyi Region, according to UNHCR Myanmar. UNHCR Myanmar - 31 March 2025",,Non-International armed conflict (NIAC)
182015,Myanmar,MMR,18.159109,96.65007,"[18.159109, 96.65007]",Triangulation,Conflict,total,3000,3/31/2025,3/24/2025,3/31/2025,2025,29141,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"East Bago Region, Bago Region, Myanmar","18.159109, 96.65007",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-04-04T15:42:33.980090Z,"Myanmar: 3,000 displacements, 24 March - 31 March. A total of 3000 people were displaced due to non-international armed conflict (niac) on 24 March in East Bago Region, according to UNHCR Myanmar. UNHCR Myanmar - 31 March 2025",,Non-International armed conflict (NIAC)
181645,Myanmar,MMR,19.40822,94.100594,"[19.40822, 94.100594]",Triangulation,Conflict,total,35200,3/24/2025,3/17/2025,3/24/2025,2025,29144,Myanmar: Non-International armed conflict (NIAC) - Rakhine State (Central & North) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Rakhine, Myanmar","19.40822, 94.100594",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-03-27T09:26:01.309156Z,"Myanmar: 35,200 displacements, 17 March - 24 March. According to UNHCR Myanmar, a total of 35200 people were displaced in Rakhine Central due to non-international armed conflict (niac) on 17 March UNHCR Myanmar - 24 March 2025",,Non-International armed conflict (NIAC)
181763,Myanmar,MMR,16.87723,96.582848,"[16.87723, 96.582848]",Recommended figure,Disaster,total,17,3/11/2025,3/11/2025,3/11/2025,2025,30901,Myanmar: Tornado - Yangon Region (Kayan Township) - 11/03/2025,,,3/11/2025,3/11/2025,Weather related,Meteorological,Storm,Tornado,,Department of Disaster Management (DDM),,"Kayan, Yangon, Myanmar","16.87723, 96.582848",County/City/town/Village/Woreda (ADM3),Origin,,2025-03-28T17:28:27.218282Z,"Myanmar: 17 displacements (destroyed housing), 11 March - 11 March. A total of 4 households were displaced due to destroyed housing due to tornado on 11 March in Kayan, according to national/regional disaster authorities. Department of Disaster Management (DDM) - 11 March 2025",,Storm
181366,Myanmar,MMR,18.159109,96.65007,"[18.159109, 96.65007]",Triangulation,Conflict,total,1900,3/17/2025,3/10/2025,3/17/2025,2025,29141,Myanmar: Non-International armed conflict (NIAC) - Bago Region (East & West) - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"East Bago Region, Bago Region, Myanmar","18.159109, 96.65007",District/Zone/Department (ADM2),Destination,Displacement without preventive evacuations reported,2025-03-21T14:58:14.522701Z,"Myanmar: 1,900 displacements, 10 March - 17 March. According to UNHCR Myanmar, a total of 1900 people were displaced in East Bago Region due to non-international armed conflict (niac) on 10 March UNHCR Myanmar - 17 March 2025",,Non-International armed conflict (NIAC)
181367,Myanmar,MMR,26.020769,97.491928,"[26.020769, 97.491928]",Triangulation,Conflict,total,1400,3/17/2025,3/10/2025,3/17/2025,2025,29147,Myanmar: Non-International armed conflict (NIAC) - Kachin State - 2025,,,1/1/2025,12/31/2025,,,Non-International armed conflict (NIAC),Non-International armed conflict (NIAC),,UNHCR Myanmar,,"Kachin State, Myanmar","26.020769, 97.491928",State/Region/Province (ADM1),Destination,Displacement without preventive evacuations reported,2025-03-21T14:58:14.618291Z,"Myanmar: 1,400 displacements, 10 March - 17 March. Non-international armed conflict (niac) resulted in a total of 1400 people being displaced in Kachin State on 10 March, according to UNHCR Myanmar. UNHCR Myanmar - 17 March 2025",,Non-International armed conflict (NIAC)
